"","R","lhsgrade_pct","nextGPA","probation_year1","totcredits_year1","male","bpl_north_america","english","age_at_entry","campus"
"39753",-0.07,-0.281851152140988,1.19000005722046,1,4,0,1,1,19,2
"39754",0.92,-1.26566637333128,1.74999988079071,0,4.5,0,1,0,19,3
"39755",1.04,-0.619039208406224,1.79999995231628,0,5,0,0,1,19,2
"39757",-0.52,-1.73460105538811,0.299999952316284,1,4,0,1,1,19,3
"39758",1.56,2.31363492918063,2.20000004768372,0,5,1,1,0,19,1
"39759",1.45,0.944461608840851,1.24000000953674,0,5,0,1,1,18,1
"39760",1.85,1.26566637333128,2.09999990463257,0,5,0,1,1,18,1
"39761",-0.51,-3.17805383034795,-0.75,1,4,0,1,1,18,1
"39762",1.26,1.3249254147436,1.54999995231628,0,4.5,0,1,1,18,1
"39763",1.78,1.450010175506,1.49000000953674,0,5,1,1,1,19,1
"39764",1.25,1.58562726374038,1.86999988555908,0,5,0,1,1,18,1
"39765",2.07,1.65822807660353,2.20000004768372,0,5,0,1,0,19,1
"39766",1.66,0.281851152140987,1.30999994277954,0,4,0,0,0,19,3
"39768",1.47,-0.489548225318706,1.20000004768372,0,4,0,1,0,18,1
"39770",1.45,-1.26566637333128,1.41000008583069,0,5,1,1,1,19,1
"39771",0.84,-0.75377180237638,1.20000004768372,0,4,0,1,1,19,2
"39772",-0.22,0.663294217410264,0.599999904632568,1,4,1,1,0,19,2
"39773",1.71,0.489548225318706,1.86999988555908,0,5,0,1,1,18,1
"39774",2.14,0.0800427076735366,1.15000009536743,0,5,0,1,1,18,2
"39775",1.98,-0.0400053346136992,2.20000004768372,0,5,1,1,1,19,1
"39776",2.18,1.58562726374038,2.10999989509583,0,5,0,1,1,20,2
"39777",1.56,3.47609868983527,1.01999998092651,0,5,0,1,1,19,1
"39778",0.84,0.532216813747308,1.65000009536743,0,4,0,1,1,19,1
"39779",0.87,-1.26566637333128,1.07999992370605,0,4.5,0,1,1,18,2
"39780",0.38,1.51634748936809,1.32999992370605,0,4,0,1,1,19,1
"39782",0.05,-0.200670695462151,0.379999995231628,0,5,0,1,0,19,3
"39783",2.38,1.58562726374038,2.44000005722046,0,5,0,1,1,18,2
"39784",1.68,0.241162056816888,1.57999992370605,0,5,0,1,1,19,1
"39785",-0.87,-3.89182029811063,1.15000009536743,1,4,1,1,0,19,2
"39786",1.81,0.489548225318706,2.30999994277954,0,5,0,1,1,19,1
"39787",0.5,-1.58562726374038,0.440000057220459,0,4,1,1,1,18,2
"39788",1.48,1.73460105538811,1.74000000953674,0,4.5,0,1,1,18,3
"39789",0.38,-1.65822807660353,-0.5,0,4,0,1,0,18,2
"39790",2.25,2.09074109693377,2.08999991416931,0,5,0,1,1,18,3
"39791",1.48,0.847297860387203,1.37999999523163,0,4.5,1,1,1,21,1
"39792",1.4,-0.241162056816888,1.17000007629395,0,5,1,1,1,19,1
"39793",1.01,-2.4423470353692,1.84999990463257,0,5,1,1,1,18,2
"39794",1.13,-1.15267950993839,0.53000009059906,0,5,0,0,0,18,1
"39795",1.16,-2.09074109693377,0.640000104904175,0,5,1,1,1,19,2
"39796",1.78,0.405465108108164,2.11999988555908,0,5,0,1,1,18,1
"39797",1.14,-1.58562726374038,0.680000066757202,0,4.5,1,1,0,19,1
"39798",0.91,-1.58562726374038,-0.059999942779541,0,4.5,0,1,1,19,3
"39799",-0.3,-0.405465108108164,0.5,1,5,0,1,1,19,1
"39800",1.03,-0.0800427076735365,1.64000010490417,0,5,0,1,1,18,2
"39801",0.28,-1.38629436111989,1.07000005245209,0,4,1,1,1,19,3
"39803",2.38,1.51634748936809,2.44000005722046,0,5,0,1,1,18,1
"39804",-0.65,-1.26566637333128,0.299999952316284,1,4.5,0,1,1,19,1
"39805",0.88,1.51634748936809,0.100000023841858,0,4,0,1,0,18,3
"39806",0.85,-1.38629436111989,0.859999895095825,0,5,1,1,1,18,1
"39807",1.53,0.160342650075179,1.9300000667572,0,4,0,1,1,18,1
"39808",1.17,-0.489548225318706,1.08999991416931,0,5,1,1,1,19,1
"39809",1.88,2.44234703536921,1.94000005722046,0,5,1,1,1,19,2
"39811",-0.17,-1.20831120592453,1.17000007629395,1,4.5,0,1,0,19,3
"39812",1.16,-2.4423470353692,0.599999904632568,0,5,0,1,1,19,1
"39813",0.58,-0.241162056816888,1.67000007629395,0,4,1,1,1,19,3
"39814",0.09,-0.0400053346136992,0.399999976158142,0,4,0,1,1,18,3
"39815",1.18,-0.532216813747308,0.370000004768372,0,5,0,1,1,18,3
"39816",0.65,0.0800427076735366,0.5,0,5,0,1,0,18,1
"39817",2.5,4.59511985013459,2.5,0,4,1,0,0,20,1
"39818",1.12,-0.363965377201412,1.5,0,5,1,1,0,18,1
"39819",-0.22,-2.31363492918063,0.330000042915344,1,5,0,0,0,18,1
"39820",-1.17,-0.363965377201412,-1.00999999046326,1,4,0,1,1,18,1
"39821",0.74,0.405465108108164,-0.259999990463257,0,5,0,1,1,18,1
"39822",0.36,-0.619039208406224,1.79999995231628,0,6,0,1,1,18,2
"39823",0.1,-2.4423470353692,0.5,0,4,0,1,1,19,2
"39824",0.62,-3.89182029811063,1.79999995231628,0,4,0,1,1,21,2
"39825",0.4,-3.89182029811063,0.800000071525574,0,4.5,0,1,1,18,3
"39826",0.08,0.0800427076735366,1.64000010490417,0,4,1,1,1,19,3
"39827",0.13,-1.99243016469021,0.869999885559082,0,4.5,1,1,1,19,2
"39828",0.99,0.322773392263051,0.729999899864197,0,4,1,1,0,18,1
"39829",-0.03,0.575364144903562,0.100000023841858,1,5,0,1,1,18,3
"39830",0.37,-0.575364144903562,1.46000003814697,0,5,0,1,1,19,1
"39831",1.52,0.0800427076735366,1.69999992847443,0,4.5,1,1,0,20,1
"39832",0.5,-1.26566637333128,0.789999961853027,0,5,1,1,1,19,2
"39833",1.44,1.3249254147436,1.75,0,5,1,1,1,18,1
"39834",2.27,2.75153531304195,2.5,0,5,1,1,1,19,1
"39836",1.51,2.19722457733622,2.80000019073486,0,5,0,1,1,18,1
"39837",-0.39,1.20831120592453,1.39999997615814,1,5,0,1,1,18,1
"39838",0.34,-0.405465108108164,-1.5,0,4.5,0,1,1,19,1
"39839",1.03,0.405465108108164,1,0,5,1,1,1,19,2
"39840",0.26,-1.99243016469021,-1.10000002384186,0,4,0,1,1,20,3
"39841",1.13,1.04596855518269,2.30999994277954,0,5,0,1,0,18,1
"39842",0.29,0.241162056816888,0.930000066757202,0,4.5,0,1,1,19,3
"39843",0.69,-0.944461608840851,1.59999990463257,0,5,1,1,1,19,1
"39845",0.4,-1.3249254147436,1.5,0,5,0,1,1,19,2
"39846",-0.04,-0.708185057924486,1.20000004768372,1,5,0,1,1,18,2
"39848",-0.96,0.200670695462151,0.699999928474426,1,3.5,0,1,0,19,3
"39849",0.01,-0.575364144903562,2.20000004768372,0,4.5,1,1,1,18,1
"39850",1.76,1.73460105538811,1.39999997615814,0,5,1,1,1,19,1
"39851",1.39,-1.73460105538811,1.9300000667572,0,4.5,1,1,1,19,3
"39852",1.1,0,-0.200000047683716,0,5,1,1,1,19,1
"39853",2,1.65822807660353,1.55999994277954,0,5,1,1,0,19,1
"39854",1.38,-3.47609868983527,0.74999988079071,0,4,0,1,0,19,1
"39855",2.18,1.65822807660353,2.1800000667572,0,5,0,1,0,19,1
"39856",1.93,1.81528996663825,2.09999990463257,0,5,0,1,1,19,1
"39858",0.75,0.663294217410264,2.5,0,4,0,1,1,18,2
"39859",1.24,-0.0800427076735365,1.25999999046326,0,5,0,1,0,19,1
"39860",-0.99,-0.619039208406224,-0.930000007152557,1,5,0,1,1,17,1
"39861",2.31,1.73460105538811,1.80999994277954,0,4.5,0,1,1,19,1
"39862",1.78,0.663294217410264,1.28999996185303,0,4.5,1,0,0,19,1
"39863",2.5,4.59511985013459,2.5,0,5,0,1,1,19,1
"39864",2.14,1.90095876119305,2.21000003814697,0,4.5,1,1,1,19,1
"39865",0.29,-2.4423470353692,0.699999928474426,0,4,1,1,1,19,3
"39867",1.89,3.89182029811063,0.350000023841858,0,5,1,1,1,19,1
"39868",1.1,-0.241162056816888,1.23000001907349,0,5,0,1,1,19,3
"39869",0.78,0.0800427076735366,1.34999990463257,0,5,0,1,1,19,1
"39870",1.82,-0.489548225318706,1.56000006198883,0,5,1,1,1,19,1
"39871",-0.2,-2.94443897916644,0.529999971389771,1,5,1,1,1,19,2
"39872",0.27,-3.17805383034795,0.769999980926514,0,5,0,1,1,18,3
"39873",-1.12,-2.31363492918063,-0.819999992847443,1,5,1,1,1,18,3
"39874",1.5,0.447312218043665,1.78999996185303,0,5,0,1,1,19,1
"39875",1.6,1.450010175506,1.75,0,4.5,1,1,1,19,2
"39876",0.73,-1.20831120592453,1.39999997615814,0,5,1,1,0,20,3
"39877",0.46,0.405465108108164,0.75,0,4,0,0,1,19,1
"39878",1.98,2.75153531304195,1.91000008583069,0,5,0,1,0,19,1
"39879",0.84,-1.3249254147436,0.329999923706055,0,4,1,1,1,19,1
"39880",2,-0.447312218043665,1.97000002861023,0,5,1,1,1,18,3
"39881",0.75,-1.99243016469021,1.5,0,4,1,1,0,18,2
"39882",1.5,0.575364144903562,1.38000011444092,0,5,0,1,0,18,1
"39883",2.39,0.405465108108164,2.5,0,5,1,1,1,18,1
"39884",1.1,-0.944461608840851,0.700000047683716,0,5,1,1,1,19,2
"39885",1.72,0.281851152140987,1.61999988555908,0,5,0,1,1,18,1
"39886",1.03,0.994622575144062,1.01999998092651,0,5,0,1,1,18,1
"39887",0.87,2.09074109693377,0.5,0,4,1,1,1,19,1
"39888",2.07,2.94443897916644,1.67000007629395,0,5,0,1,1,18,1
"39889",-0.22,-0.322773392263051,0.759999871253967,1,4.5,0,1,1,19,1
"39890",-0.29,-0.405465108108164,0.169999957084656,1,4.5,0,1,0,19,2
"39891",0.58,-3.17805383034795,1.10000002384186,0,4,1,1,1,19,3
"39892",1.4,5.29330482472449,1.1800000667572,0,5,0,1,1,19,1
"39893",0.61,1.90095876119305,0.900000095367432,0,4,1,1,0,17,2
"39894",2.24,3.47609868983527,2.35999989509583,0,5,1,1,1,19,1
"39895",-0.83,-2.4423470353692,-1.10000002384186,1,4,1,1,1,20,3
"39896",1.18,-0.994622575144062,1.27999997138977,0,4,0,1,0,18,1
"39897",0.18,-0.75377180237638,1.5,0,3.5,1,1,1,20,3
"39898",1.78,-0.847297860387204,1.79999995231628,0,5,1,1,1,19,2
"39899",1.08,0.708185057924486,1.4300000667572,0,5,1,1,1,18,1
"39900",0.56,-1.38629436111989,-0.200000047683716,0,4,1,1,1,19,3
"39902",1.32,0.322773392263051,1.69999992847443,0,5,0,1,1,19,1
"39903",0.77,-0.160342650075179,1.79999995231628,0,5,1,1,1,19,1
"39904",1.43,-0.663294217410264,1.98000001907349,0,5,0,1,1,19,2
"39905",2.2,0.281851152140987,2.00999999046326,0,5,0,1,1,19,2
"39906",0.88,-2.19722457733622,0.849999904632568,0,5,0,1,1,18,3
"39907",2.15,3.89182029811063,2.00999999046326,0,5,0,1,1,18,1
"39908",1.76,0.800119300112113,2.09999990463257,0,5,1,1,1,19,1
"39911",-0.41,-3.17805383034795,0.299999952316284,1,4,1,1,1,20,3
"39912",0.55,0.241162056816888,1.21000003814697,0,5,0,1,0,18,1
"39913",1.22,0.241162056816888,1.78999996185303,0,5,1,1,1,19,1
"39914",0.97,-1.450010175506,0.579999923706055,0,4,1,1,1,18,2
"39915",2.31,1.58562726374038,2.5,0,5,0,0,0,18,1
"39917",1.8,2.94443897916644,2,0,5,0,1,1,19,1
"39918",1.22,1.38629436111989,1.88000011444092,0,5,0,1,1,18,3
"39919",1.8,1.09861228866811,1.42000007629395,0,4,1,1,1,18,3
"39920",1.58,-0.0400053346136992,0.5,0,4,0,0,0,17,1
"39921",1.28,-1.450010175506,1.66000008583069,0,5,1,1,1,19,1
"39922",0.05,-3.47609868983527,0.639999985694885,0,5,1,1,1,19,2
"39923",-1.32,-1.65822807660353,-0.900000035762787,1,4,0,1,1,19,2
"39924",1.2,-0.322773392263051,1.79999995231628,0,4.5,0,0,0,18,2
"39925",0.4,-1.90095876119305,0.360000014305115,0,4.5,0,1,1,18,1
"39926",-0.79,-1.81528996663825,0.710000038146973,1,4.5,0,1,1,19,3
"39927",-0.82,-0.447312218043665,-1.28999996185303,1,4,1,1,1,18,1
"39928",0.6,-0.0800427076735365,1.79999995231628,0,4,1,1,1,19,1
"39929",1.6,1.04596855518269,1.5,0,4,0,1,1,19,1
"39930",2.3,1.99243016469021,2.24000000953674,0,5,1,1,1,18,1
"39931",1.33,1.58562726374038,1.5,0,4,1,1,1,17,1
"39932",-0.22,-2.31363492918063,-0.25,1,4,1,1,0,18,2
"39934",2.08,-0.281851152140988,2.1100001335144,0,5,1,1,1,18,3
"39935",1.05,0.532216813747308,0.799999952316284,0,5,0,1,1,19,2
"39936",-0.2,-2.58668934409794,1.5,1,4.5,0,1,1,18,3
"39937",1.62,1.450010175506,2.20000004768372,0,4.5,1,1,0,18,1
"39938",1.88,-1.26566637333128,1.20000004768372,0,5,0,1,1,17,1
"39939",1.22,1.3249254147436,1.4300000667572,0,4,1,0,1,18,1
"39940",0.96,-0.532216813747308,1.76999998092651,0,5,0,1,1,19,1
"39941",1.93,1.51634748936809,2.19000005722046,0,5,0,0,0,20,1
"39942",0.36,-0.322773392263051,-0.450000047683716,0,4.5,1,1,1,19,1
"39943",1.33,-1.450010175506,0.439999938011169,0,4.5,0,1,1,18,1
"39944",0.36,-0.708185057924486,0.399999976158142,0,4,1,1,0,18,3
"39946",2.26,2.09074109693377,2.40000009536743,0,4,0,1,1,17,3
"39947",-0.02,0.241162056816888,0.200000047683716,1,4,1,1,0,19,1
"39948",0.4,0.994622575144062,0.5,0,5,0,1,1,18,1
"39949",1.16,0,0.799999952316284,0,4.5,1,1,1,19,1
"39950",2.4,4.59511985013459,2.34000015258789,0,5,0,1,1,19,3
"39951",2.67,5.29330482472449,2.59000015258789,0,5,1,1,1,18,1
"39952",0.84,-1.3249254147436,1.1800000667572,0,5,1,1,1,19,2
"39954",0.93,-0.241162056816888,0.650000095367432,0,5,0,1,1,18,1
"39955",1.9,1.99243016469021,1.05000007152557,0,5,1,1,1,19,1
"39956",1.7,1.90095876119305,1.20000004768372,0,5,0,1,0,20,1
"39958",0.23,-1.58562726374038,1.21000003814697,0,4,1,1,1,18,1
"39959",0.7,1.38629436111989,0.5,0,5,1,1,1,19,1
"39960",1.92,0.895384047054841,2.17000007629395,0,5,0,0,0,18,3
"39961",-0.75,-0.944461608840851,0.0299999713897705,1,4.5,0,1,1,19,1
"39962",1.53,2.31363492918063,0.880000114440918,0,5,1,0,0,20,1
"39963",1.68,2.31363492918063,2.20000004768372,0,4,0,1,1,18,1
"39964",0.26,0.200670695462151,1.44000005722046,0,4,1,1,0,19,1
"39965",0.18,-3.17805383034795,0.699999928474426,0,4,0,1,1,19,1
"39966",-1.22,-3.89182029811063,-0.650000035762787,1,4.5,1,1,1,19,3
"39968",0.09,-0.241162056816888,-1.0900000333786,0,4.5,0,1,1,18,2
"39969",2.18,1.73460105538811,2.38000011444092,0,5,0,1,1,19,1
"39970",2.12,2.19722457733622,1.77999997138977,0,5,0,1,0,18,1
"39971",1.65,0.619039208406224,2.1800000667572,0,5,1,1,0,17,1
"39972",1.72,0.575364144903562,0.970000028610229,0,5,0,1,1,19,3
"39973",0.74,-2.31363492918063,0.379999995231628,0,4.5,0,1,0,18,2
"39974",-1.1,-0.663294217410264,0.399999976158142,1,3.5,0,1,0,18,3
"39975",1.78,0.575364144903562,1.79999995231628,0,4.5,0,1,1,18,1
"39976",0.75,-0.405465108108164,0.200000047683716,0,4,0,1,1,18,1
"39977",1.58,0.322773392263051,0.829999923706055,0,4,0,0,0,19,1
"39978",1.13,-1.450010175506,0.200000047683716,0,3.5,0,1,1,19,3
"39979",0.56,0.405465108108164,1.84999990463257,0,5,0,1,0,19,1
"39980",-0.07,0.532216813747308,-0.0700000524520874,1,5,0,0,0,17,1
"39981",-0.52,-4.59511985013459,-0.700000047683716,1,5,0,1,1,18,2
"39982",-1.12,-1.99243016469021,-0.819999992847443,1,4,0,1,1,19,2
"39983",-0.72,-2.31363492918063,0.5,1,5,0,1,1,18,2
"39984",1.81,1.26566637333128,2.23000001907349,0,4,1,1,1,19,2
"39987",0.79,1.58562726374038,1.5,0,4,0,1,1,19,1
"39988",0.55,-0.322773392263051,1.10000002384186,0,4,1,1,1,18,3
"39989",0.4,0.0400053346136992,1.10000002384186,0,4,0,0,1,18,3
"39992",2.53,0.994622575144062,1.5,0,4,0,0,0,18,1
"39993",0.99,-0.489548225318706,0.0199999809265137,0,4,1,1,1,19,2
"39994",-0.01,-0.944461608840851,1.44000004768372,1,4,0,1,0,19,1
"39995",0.78,0.489548225318706,1.07999992370605,0,5,0,1,1,19,1
"39996",1.82,1.20831120592453,2.09999990463257,0,5,1,1,1,17,1
"39997",2.44,1.73460105538811,2.5,0,5,0,1,1,19,1
"39998",0.19,0.120144311842063,2.20000004768372,0,4,1,1,1,19,2
"39999",-1.07,0.708185057924486,1.02999997138977,1,4,0,1,1,19,3
"40000",1.42,-1.81528996663825,1.00999999046326,0,4.5,0,1,1,19,2
"40001",2.14,0.120144311842063,2.20000004768372,0,4,1,0,0,17,1
"40002",1.93,-0.447312218043665,1.47000002861023,0,5,1,1,1,19,2
"40003",1.82,-0.0800427076735365,1.82999992370605,0,5,0,1,1,19,1
"40004",1.63,-1.26566637333128,1.10000002384186,0,4.5,0,1,0,18,3
"40005",-0.07,-2.31363492918063,0.149999976158142,1,3.5,0,1,1,20,3
"40006",0.24,-0.160342650075179,1.39000010490417,0,4.5,0,1,1,18,1
"40007",1.1,2.09074109693377,-0.0399999618530273,0,5,0,0,0,18,1
"40008",2.1,0.800119300112113,1.77999997138977,0,5,1,1,1,18,1
"40009",0.82,1.15267950993839,1.6800000667572,0,5,0,1,1,19,3
"40010",1.05,0.532216813747308,1.23000001907349,0,5,0,1,1,19,1
"40011",1.86,-0.322773392263051,2.40000009536743,0,4,0,1,1,18,3
"40013",1.73,-0.363965377201412,1.83999991416931,0,4,1,1,0,19,3
"40015",0.24,-1.26566637333128,1.14000010490417,0,5,0,1,1,19,1
"40016",0.16,-1.450010175506,0,0,4.5,1,1,1,18,3
"40017",0.38,0.663294217410264,1.66000008583069,0,5,1,1,1,18,1
"40018",1.28,-0.944461608840851,0.899999976158142,0,4,1,0,0,20,3
"40019",0.24,-1.58562726374038,0.200000047683716,0,4.5,1,0,1,18,1
"40020",1.22,1.04596855518269,0.740000009536743,0,5,0,1,1,19,1
"40021",-0.57,-1.58562726374038,1,1,4,0,0,1,19,2
"40022",2.07,3.17805383034794,2.27999997138977,0,5,0,0,1,18,1
"40023",2.52,2.58668934409794,2.80000019073486,0,4.5,0,1,0,18,1
"40024",0.08,0.994622575144062,0.769999980926514,0,4.5,0,1,1,19,1
"40025",2.24,3.89182029811063,1.79999995231628,0,5,1,1,0,19,1
"40026",1.62,1.26566637333128,1.5,0,4.5,0,0,0,19,1
"40027",0.68,-4.59511985013459,-0.0299999713897705,0,5,0,1,1,19,3
"40029",2.2,2.09074109693377,2.20000004768372,0,4,0,1,1,17,2
"40030",1.78,1.20831120592453,1.83999991416931,0,5,1,1,0,18,1
"40031",1.98,0.663294217410264,2.5,0,4,0,1,0,20,1
"40032",1.43,0.75377180237638,2,0,4,1,1,1,18,1
"40033",2.41,5.29330482472449,2.21000003814697,0,5,0,1,0,19,1
"40034",1.52,0.241162056816888,1.5,0,5,0,1,1,19,1
"40035",2,0.619039208406224,1.55999994277954,0,5,0,1,1,18,1
"40036",2.12,2.58668934409794,1.71000003814697,0,5,0,1,1,17,1
"40037",1.74,0.241162056816888,1.93999993801117,0,4,0,1,1,19,2
"40038",0.8,-1.38629436111989,-1.25,0,4,1,1,1,19,3
"40039",1.39,-1.09861228866811,2.15000009536743,0,3.5,1,1,0,18,3
"40040",1.49,-3.17805383034795,0.669999957084656,0,4.5,1,1,0,17,3
"40041",-0.1,-1.38629436111989,1,1,4,1,1,1,19,1
"40042",2.1,1.26566637333128,1.92999994754791,0,5,0,1,0,18,1
"40043",1.62,0.241162056816888,1.40000009536743,0,5,0,1,0,18,1
"40045",-0.82,1.04596855518269,1.20000004768372,1,4,1,1,1,19,1
"40046",0.7,-1.15267950993839,0.46999990940094,0,4,1,1,1,18,2
"40047",-0.09,-3.17805383034795,0.569999933242798,1,3.5,0,1,0,19,3
"40048",-0.1,-1.09861228866811,0.399999976158142,1,4,1,1,1,20,3
"40049",0.36,0.619039208406224,1.09999990463257,0,5,0,1,1,19,1
"40050",-0.67,-2.31363492918063,-0.600000023841858,1,3.5,0,1,1,19,3
"40051",-0.07,-1.51634748936809,0.0700000524520874,1,3.5,1,1,1,19,3
"40052",0.9,0.708185057924486,0.299999952316284,0,5,1,1,1,18,1
"40053",1.1,0.241162056816888,1.79999995231628,0,4,0,0,0,20,1
"40054",0.93,-0.944461608840851,1.97000002861023,0,5,1,1,1,19,2
"40056",1.5,1.04596855518269,0.839999914169312,0,5,0,1,1,18,3
"40057",0.83,0.447312218043665,0.5,0,4.5,1,1,1,19,1
"40058",1.05,-1.09861228866811,1.10000002384186,0,5,0,1,1,19,3
"40059",1.05,-0.0400053346136992,-0.0399999618530273,0,5,0,0,0,19,1
"40060",0.3,-2.58668934409794,-0.300000071525574,0,5,0,1,1,19,3
"40061",1.7,-0.0400053346136992,1.5,0,4,0,1,0,19,1
"40062",1,-0.944461608840851,1.35000002384186,0,4.5,1,1,1,18,2
"40063",-0.46,-1.90095876119305,0.589999914169312,1,6,0,0,0,20,3
"40064",1.4,1.58562726374038,1.5699999332428,0,4.5,0,1,0,18,3
"40065",1.79,-1.450010175506,1.64000010490417,0,4,1,1,1,18,1
"40066",0.77,-0.241162056816888,-0.5,0,5,0,1,1,18,2
"40067",0.8,-1.58562726374038,0.729999899864197,0,5,1,0,1,18,3
"40068",1.52,1.73460105538811,1.89000010490417,0,5,1,1,1,19,1
"40069",1.3,3.17805383034794,1.57999992370605,0,5,0,1,1,19,1
"40070",1.21,0.447312218043665,1.25999999046326,0,4,1,1,1,19,1
"40071",2.26,3.47609868983527,1.5,0,5,1,1,1,19,1
"40072",0.78,1.51634748936809,1.79999995231628,0,5,0,1,1,18,1
"40074",1.7,0.847297860387203,0.799999952316284,0,4.5,1,1,1,18,1
"40075",0.13,0.200670695462151,0.799999952316284,0,4.5,1,1,1,18,2
"40076",-0.63,-1.09861228866811,-0.190000057220459,1,4.5,0,1,1,18,1
"40077",1.96,0.322773392263051,1.3199999332428,0,5,0,1,1,19,1
"40078",2.4,1.450010175506,2.5,0,4.5,0,0,0,19,1
"40079",2.04,1.90095876119305,1.88000011444092,0,5,0,1,1,18,1
"40080",0.42,-0.75377180237638,0.680000066757202,0,5,0,1,1,19,2
"40081",-0.21,-1.450010175506,2.20000004768372,1,4,0,1,1,19,1
"40082",1.33,0.663294217410264,2.20000004768372,0,5,0,1,1,19,2
"40083",0.95,-2.94443897916644,0.25,0,4,1,1,1,20,3
"40084",-0.82,-1.73460105538811,-1.5,1,4,1,1,0,18,2
"40085",0.74,-1.90095876119305,0.0299999713897705,0,4,0,1,1,20,2
"40086",0.78,-0.363965377201412,1.23000001907349,0,4,0,0,0,18,2
"40087",-0.2,-1.450010175506,1.39999997615814,1,4,0,1,0,19,1
"40088",0.5,-0.944461608840851,1.35000002384186,0,4,0,1,1,19,1
"40089",2.3,2.19722457733622,2.20000004768372,0,5,0,1,0,18,1
"40090",-0.21,0.0400053346136992,-0.5,1,4,1,0,0,21,1
"40091",1.72,1.450010175506,1.10999989509583,0,5,0,1,0,20,1
"40092",0.7,-1.58562726374038,1.14000010490417,0,5,0,1,1,18,2
"40093",0.18,-1.450010175506,-0.320000052452087,0,5,0,1,1,19,2
"40094",-1.5,-0.944461608840851,-1.0699999332428,1,4.5,0,1,1,19,3
"40095",0.98,-0.241162056816888,1.01999998092651,0,5,0,1,1,18,1
"40096",1.7,2.19722457733622,1.4300000667572,0,5,1,1,1,19,1
"40097",0.08,-1.58562726374038,0.0700000524520874,0,4,0,1,1,19,1
"40098",0.15,-2.75153531304195,-0.100000023841858,0,4,0,0,1,18,3
"40099",0.48,0.895384047054841,0.5,0,5,0,0,1,18,2
"40100",0.18,-0.322773392263051,1.21000003814697,0,5,0,1,0,19,1
"40101",1.03,0,1.25,0,4,1,1,1,18,2
"40102",1.93,0.322773392263051,2.20000004768372,0,4,0,1,1,19,1
"40103",1.78,0.895384047054841,1.86999988555908,0,5,1,1,0,19,1
"40104",0.37,-0.447312218043665,-0.5,0,4.5,0,1,1,19,1
"40105",0.67,-1.38629436111989,1.5,0,5,1,1,1,18,2
"40106",0.17,-2.94443897916644,0.100000023841858,0,5,1,1,1,18,3
"40107",0.52,0.447312218043665,1.16000008583069,0,5.5,0,1,1,19,1
"40108",0.54,-0.200670695462151,-0.5,0,4,1,1,0,19,1
"40109",2.36,3.89182029811063,1.70000004768372,0,5,1,1,1,18,1
"40110",0.84,-0.75377180237638,1.79999995231628,0,4,0,1,1,19,1
"40111",1.98,-1.81528996663825,2.40000009536743,0,4,0,1,0,19,3
"40112",1.5,-2.94443897916644,1.86999988555908,0,5,0,1,1,18,1
"40113",0.18,-1.99243016469021,1.20000004768372,0,4,1,1,1,18,2
"40114",0.76,1.3249254147436,-1.10000002384186,0,3.5,0,1,1,18,3
"40115",1,0.619039208406224,0.350000023841858,0,5,0,1,1,18,3
"40116",1.3,3.17805383034794,1.5,0,5,0,1,1,19,2
"40117",0.56,-0.575364144903562,0.740000009536743,0,5,0,1,1,18,1
"40118",-0.65,-1.09861228866811,0.799999952316284,1,4.5,1,1,1,18,2
"40119",2.24,2.44234703536921,2.20000004768372,0,4,0,1,1,20,2
"40120",2.16,5.29330482472449,2.41000008583069,0,5,1,1,1,19,1
"40121",0.98,0.160342650075179,0.5,0,4,0,0,0,19,1
"40122",2.17,5.29330482472449,1.73000001907349,0,5,0,1,0,18,1
"40123",1.3,-1.81528996663825,0.950000047683716,0,3,1,1,1,19,3
"40124",0.44,-1.20831120592453,1.60000002384186,0,4,1,1,0,19,3
"40125",1.71,1.26566637333128,2.26999998092651,0,4,0,1,1,19,1
"40126",1.93,1.04596855518269,2.02999997138977,0,4,0,1,1,19,1
"40127",2.17,0.944461608840851,2.22000002861023,0,4,0,1,1,18,1
"40128",0.43,-0.0800427076735365,0.399999976158142,0,4,1,1,1,18,1
"40129",-0.16,0.0800427076735366,0.299999952316284,1,4.5,0,0,0,19,3
"40130",1.79,1.73460105538811,2.25,0,5,0,1,1,18,1
"40131",1.89,1.3249254147436,2.40000009536743,0,4,0,1,1,19,3
"40132",2.29,-0.241162056816888,1.5,0,5,1,1,1,19,1
"40134",1.23,1.38629436111989,2.20000004768372,0,4,0,1,1,19,1
"40135",0.18,0.847297860387203,0.200000047683716,0,5,0,1,1,19,1
"40136",1.82,1.20831120592453,1.83999991416931,0,5,1,1,1,18,1
"40137",1.24,-1.58562726374038,0.799999952316284,0,4,1,1,1,19,2
"40138",0.56,-1.26566637333128,1.09999990463257,0,4.5,0,1,0,19,2
"40139",1,0.619039208406224,0.799999952316284,0,4,0,1,1,19,1
"40140",1.74,0.663294217410264,2.13000011444092,0,5,0,1,1,19,3
"40141",1.01,-0.322773392263051,0.699999928474426,0,4,1,1,0,17,3
"40142",0.78,-0.75377180237638,0.640000104904175,0,4,0,1,1,18,1
